id,hash,time,timezoneOffset,created,edited,isPublic,isTrack,distance,s,elapsedTime,elevationUp,elevationDown,elevationUpFile,elevationDownFile,altitudeSource,climbScore,percentageHilly,uphillEfficiency,downhillEfficiency,vam,kcal,pulseAvg,pulseMax,recoveryHr,maxHeartRateDropFrom,maxHeartRateDrop,vo2max,vo2maxByTime,vo2maxWithElevation,useVO2max,fitVO2maxEstimate,fitRecoveryTime,fitTrimp,fitHrvAnalysis,fitTrainingEffect,fitAnaerobicTrainingEffect,fitPerformanceCondition,fitPerformanceConditionEnd,fitFtp,fitSweatLoss,fitDeveloperSessionFields,rpe,subjectiveFeeling,trimp,cadence,gap,xPace,xGap,aerobicDecouplingPace,aerobicDecouplingPower,power,powerWithZero,airPower,isPowerCalculated,xPower,xPowerWithZero,wPrimeBalancePowerAvg,wPrimeBalancePowerMin,wPrimeBalancePaceAvg,wPrimeBalancePaceMin,staminaAvg,staminaMin,staminaPotentialAvg,staminaPotentialMin,requiredCriticalPower,requiredCriticalPace,requiredCriticalPaceVo2max,impactLoadFactorAvg,stepSpeedLossAvg,zoneDistributionPace,zoneDistributionHr,zoneDistributionPower,totalStrokes,swolf,wheelSize,poolLength,strideLength,groundcontact,groundcontactBalance,verticalOscillation,verticalRatio,avgImpactGsLeft,avgImpactGsRight,avgBrakingGsLeft,avgBrakingGsRight,avgFootstrikeTypeLeft,avgFootstrikeTypeRight,avgPronationExcursionLeft,avgPronationExcursionRight,avgLegSpringStiffness,avgFormPower,avgRespiratoryRate,avgLeftRightBalance,avgLeftTorqueEffectiveness,avgRightTorqueEffectiveness,avgLeftPedalSmoothness,avgRightPedalSmoothness,avgPlatformCenterOffsetLeft,avgPlatformCenterOffsetRight,avgLeftPowerPhaseStartAngle,avgLeftPowerPhaseEndAngle,avgLeftPowerPhasePeakStartAngle,avgLeftPowerPhasePeakEndAngle,avgRightPowerPhaseStartAngle,avgRightPowerPhaseEndAngle,avgRightPowerPhasePeakStartAngle,avgRightPowerPhasePeakEndAngle,cyclingTotalGrit,cyclingTotalGrit2,cyclingAvgFlow,jumps,percentageRiderPositionSeated,numGearChangeEvents,avgGearRatio,peakEpoc,peakEpocEstimate,temperature,windSpeed,windDeg,humidity,cloudCover,pressure,uvIndex,ozone,isNight,weatherid,weatherSource,routeName,hasTrackdata,isVirtual,splits,splitsCustom,title,partner,notes,creator,creatorDetails,deviceId,source,externalId,lock,sportid,typeid,unique_route_id,accountid,hrv_id,original_file,hrv_avgRR,hrv_rmssd,hrv_sdsd,hrv_sdnn,hrv_sdnn5min,hrv_pnn50,hrv_pnn20,hrv_percentageAnomalies,hrv_dfaA1Avg,hrv_dfaA1Min,hrv_dfaA1Max,hrv_dfaA1PAboveAet,hrv_dfaA1PBelowAnt,hrv_dfaA1PValid,hrv_dfaA1PArtifacts,hrv_estimatedAetPower,hrv_estimatedAetPowerFeasible,hrv_estimatedAetPace,hrv_estimatedAetPaceFeasible,hrv_estimatedAetHr,hrv_estimatedAetHrFeasible,race_officialDistance,race_officialTime,race_officialAscent,race_officialDescent,race_officiallyMeasured,race_name,race_placeTotal,race_placeGender,race_placeAgeclass,race_participantsTotal,race_participantsGender,race_participantsAgeclass,race_priorityLevel,race_status,race_accountid,race_activity_id,race_race_event_id,tags,climbs,equipmentIds
86838987,ee7c478b-7c47-447d-a17f-d7ada3e9691a,1705328925,0,1706438937,,0,0,3.11,1054,1054,13,9,45,33,4,0,0.07,,,,257,147,178,,132,15,46.25,32.17,46.56,1,,1106,,,2.8,1.9,,100,,,,,,31,84,10.65,10.69,10.74,12.8,12.2,375,375,,1,380,380,,,,,,,,,,,,,,"4,9,47,37,2,1,0,0,0","1,39,43,17,0","0,0,5,79,17",,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,1,15,312,61,0,1012,0,,0,2,4,Kislingbury,1,0,U1.609|9:17-U1.498|8:17,,"South Northamptonshire Running",,,fr645m,,253,3,13515856886,0,1094255,1228830,4664736,161408,,67377400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838988,509264c8-a0c4-4562-90aa-1e0a6b305e92,1706431056,0,1706438937,,0,0,1.59,619,619,7,5,19,24,4,0,0.21,,,,153,155,167,,164,18,36.08,25.78,36.34,1,37.51,2726,,,3,0.9,,,,70,,,,21,82,9.24,9.33,9.35,11.6,12.2,317,317,,1,322,322,,,,,,,,,,,,,,"28,46,24,0,1,0,0,0,0","0,7,61,32,0","0,2,23,75,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3,4,17,174,88,83,1021,0,,1,4,4,,1,0,U0.423|2:44-U0.012|0:05-U0.665|4:12-U0.005|0:02-U0.481|3:17,,"Northampton Running",,,3600,,451,3,13698539581,0,1094255,1228830,4664692,161408,,67377401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838989,02a715aa-5176-46d3-aa49-4b2c9d3ae05c,1703925072,0,1706438937,,0,0,2.74,965,965,7,8,19,0,4,0,0.01,,,,223,148,175,,175,19,43.69,30.45,43.8,1,,1164,,,2.9,0.6,,100,,,,,,27,84,10.22,10.31,10.28,9.7,6.4,355,355,,1,358,358,,,,,,,,,,,,,,"11,28,43,13,5,0,0,0,0","1,16,71,12,0","0,0,2,90,8",,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1,6,18,167,94,,1006,0,,1,4,4,Kislingbury,1,0,U1.609|9:27-U1.131|6:38,,"South Northamptonshire Running",,,fr645m,,253,3,13283278955,0,1094255,1228830,4664614,161408,,67377402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838990,2dcf298b-17ab-466d-963c-c31a83342910,1706429335,0,1706438937,,0,0,4.21,1637,1637,16,21,69,32,4,0,0.1,,,,386,149,162,,160,8,38.28,27.8,38.41,1,37.52,2736,,,4.4,,,,,177,,,,48,83,9.22,9.22,9.21,8.2,7.4,314,314,,1,314,314,,,,,,,,,,,,,,"35,57,8,0,0,0,0,0,0","2,11,79,8,0","0,1,19,80,0",,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,4,17,174,88,83,1021,0,,1,4,4,Kislingbury,1,0,U0.281|2:00-U1.609|10:28-U1.609|10:15-U0.547|3:26-U0.164|1:08,,"South Northamptonshire - Run",,,3600,,451,3,13698416503,0,1094255,1228830,4664613,161408,,67377403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838991,b49a1a97-04e9-4542-a6c1-6582b9828ddc,1704614253,0,1706438937,,0,0,2.75,940,940,5,5,19,0,4,0,0.02,,,,226,151,179,,159,10,44.05,31.56,44.15,1,,1164,,,3,0.8,,100,,,,,,31,84,10.52,10.64,10.63,19.1,19.9,368,368,,1,373,373,,,,,,,,,,,,,,"5,17,42,36,0,0,0,0,0","1,40,24,35,0","0,2,0,91,7",,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3,1,10,355,84,50,1028,0,,1,3,4,Kislingbury,1,0,U1.609|9:07-U1.142|6:33,,"South Northamptonshire Running",,,fr645m,,253,3,13394598169,0,1094255,1228830,4664614,161408,,67377404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838992,9a0c3854-b8b1-4ce1-8881-1c8fac0468f5,1705912524,0,1706438938,,0,0,3.36,1179,1179,13,13,38,39,4,0,0.07,,,,283,159,172,,171,7,39.5,31.03,39.69,1,35.46,4320,,,5,3.3,,,,170,,,,44,84,10.25,10.3,10.29,7.2,7,357,357,,1,359,359,,,,,,,,,,,,,,"10,23,42,24,1,0,0,0,0","1,6,26,67,0","0,0,5,92,3",,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,7,18,237,85,42,1004,0,,1,3,4,Kislingbury,1,0,U1.609|9:24-U1.609|9:25-U0.144|0:50,,"South Northamptonshire Running",,,3600,,451,3,13611457325,0,1094255,1228830,4664707,161408,,67377405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838993,5191e912-2cd4-40db-8a0e-de0721c30520,1705131673,0,1706438938,,0,0,2.73,940,940,9,8,22,3,4,0,0.01,,,,255,161,177,,142,4,39.67,31.27,39.85,1,,1222,,,3.1,0.1,,100,,,,,,38,85,10.45,10.58,10.57,11.3,8.7,368,366,,1,374,373,,,,,,,,,,,,,,"8,12,54,20,5,1,0,0,0","1,9,26,64,0","1,0,3,85,11",,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,1,7,275,91,84,1027,0,,1,4,4,Kislingbury,1,0,U1.609|9:13-U1.123|6:26,,"South Northamptonshire Running",,,fr645m,,253,3,13481258048,0,1094255,1228830,4664614,161408,,67377406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838994,b067a7c1-31d4-41d1-8360-818c38bae63d,1705048247,0,1706438938,,0,0,2.71,944,944,5,5,14,2,4,0,0,,,,248,159,179,,157,6,39.86,30.83,39.95,1,,1222,,,3.1,1.4,,100,,,,,,36,84,10.32,10.43,10.43,14.9,16.3,361,361,,1,365,365,,,,,,,,,,,,,,"5,17,51,26,0,0,0,0,0","0,16,44,39,0","1,1,1,92,5",,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.2,3,12,4,89,95,1038,0,,1,4,4,Kislingbury,1,0,U1.609|9:16-U1.101|6:28,,"South Northamptonshire Running",,,fr645m,,253,3,13468632444,0,1094255,1228830,4664614,161408,,67377407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838996,decc2f5a-e3a7-478a-99e7-2a117a02ebbd,1705503113,0,1706438938,,0,0,2.75,925,925,9,9,23,13,4,0,0.07,,,,233,150,178,,146,14,45.36,32.16,45.55,1,,1048,,,2.8,0.8,,100,,,,,,29,84,10.71,10.77,10.8,12.3,13,378,378,,1,382,381,,,,,,,,,,,,,,"4,5,45,37,9,0,0,0,0","0,36,40,24,0","1,0,1,76,22",,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,12,6,81,83,992,0,,0,4,4,Kislingbury,1,0,U1.609|8:58-U1.140|6:27,,"South Northamptonshire Running",,,fr645m,,253,3,13545384031,0,1094255,1228830,4664716,161408,,67377409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838997,99e427ba-649d-4931-8ce2-52f0c0b03ba7,1704905087,0,1706438938,,0,0,2.74,985,985,12,12,9,3,4,0,0.02,,,,263,160,178,,178,3,37.97,29.72,38.17,1,,1280,,,3.2,0.9,,100,,,,,,40,83,10,10.11,10.08,19.2,19.5,349,348,,1,352,351,,,,,,,,,,,,,,"10,27,45,17,1,0,0,0,0","1,13,30,57,0","1,1,1,93,4",,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,3,16,34,82,10,1030,0,,0,2,4,Kislingbury,1,0,U1.609|9:27-U1.133|6:58,,"South Northamptonshire Running",,,fr645m,,253,3,13447415032,0,1094255,1228830,4664614,161408,,67377411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86838999,847cb05d-067a-488a-a7f2-f0ffcdeefd02,1704356628,0,1706438938,,0,0,2.75,977,977,10,9,13,3,4,0,0.01,,,,257,164,177,,177,3,37.07,30.15,37.26,1,,1338,,,3.3,0.1,,100,,,,,,43,84,10.12,10.24,10.23,15.1,15.8,353,352,,1,358,358,,,,,,,,,,,,,,"18,15,46,20,1,0,0,0,0","0,7,16,77,0","1,0,7,91,2",,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,4,10,215,93,43,1002,0,,1,3,4,Kislingbury,1,0,U1.609|9:22-U1.140|6:54,,"South Northamptonshire Running",,,fr645m,,253,3,13352816137,0,1094255,1228830,4664614,161408,,67377412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839001,22813140-3d64-4357-ba8e-357f7e0710d8,1705220301,0,1706438939,,0,0,3.23,1157,1157,12,12,28,6,4,0,0,,,,305,157,169,,169,6,39.25,30.2,39.43,1,,1222,,,3.1,0.2,,100,,,,,,41,84,10.02,10.08,10.1,0.2,-0.4,348,348,,1,353,352,,,,,,,,,,,,,,"10,18,60,12,0,0,0,0,0","0,19,26,54,0","1,0,12,85,2",,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1,6,278,88,66,1014,0,,1,4,4,Kislingbury,1,0,U1.609|9:57-U1.609|9:17-U0.007|0:03,,"South Northamptonshire Running",,,fr645m,,253,3,13496342225,0,1094255,1228830,4664739,161408,,67377414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839003,e1334863-bc79-46dd-ab95-36dcd8bd44a5,1706431813,0,1706438939,,0,0,0.83,328,328,5,0,7,8,4,0,0,,,,79,155,163,,158,5,35.42,23.57,35.95,1,37.47,2719,,,2.2,,,,,37,,,,11,82,9.21,9.07,9.23,8.8,5.6,316,316,,1,319,319,,,,,,,,,,,,,,"45,37,17,0,0,0,0,0,0","0,0,87,13,0","0,0,27,73,0",,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9,4,18,175,86,85,1021,0,,0,4,4,Harpole,1,0,,,"South Northamptonshire Running",,,3600,,451,3,13698631331,0,1094255,1228830,4664631,161408,,67377416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839005,f7bcf8cb-247e-4ec0-81a9-4a960048d823,1704819889,0,1706438940,,0,0,3.36,1249,1249,21,21,19,0,4,0,0.13,,,,320,157,177,,174,7,37.49,28.96,37.78,1,,1338,,,3.3,0.4,,100,,,,,,47,83,9.65,9.84,9.84,13.6,16.8,333,333,,1,342,341,,,,,,,,,,,,,,"17,31,44,8,1,0,0,0,0","1,25,11,63,0","2,2,4,89,2",,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.1,1,23,55,69,0,1033,0,,1,2,4,Kislingbury,1,0,U1.609|10:09-U1.609|9:52-U0.136|0:48,,"South Northamptonshire Running",,,fr645m,,253,3,13431267063,0,1094255,1228830,4664669,161408,,67377418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839006,3115b68d-cafc-4d00-9344-4025be7a9d0f,1704701106,0,1706438941,,0,0,2.74,967,967,11,8,28,3,4,0,0.02,,,,234,149,177,,149,10,43.16,30.38,43.43,1,,1106,,,2.9,1.2,,100,,,,,,31,84,10.2,10.29,10.3,20,20.9,356,356,,1,360,360,,,,,,,,,,,,,,"10,19,51,19,1,0,0,0,0","0,44,24,32,0","1,0,0,95,4",,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,1,7,26,79,81,1034,0,,1,4,4,Kislingbury,1,0,U1.609|9:24-U1.126|6:43,,"South Northamptonshire Running",,,fr645m,,253,3,13410089707,0,1094255,1228830,4664614,161408,,67377420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839009,8189adf7-de10-4b56-9757-e8d8b57e3c7c,1704099861,0,1706438941,,0,0,4.98,1867,1867,26,27,26,11,4,0,0.13,1.07,,,470,161,180,,172,14,35.69,29.34,35.92,1,,2736,,,4.3,2,,100,,,,,,78,83,9.59,9.71,9.72,7.1,7.2,329,329,,1,337,337,,,,,,,,,,,,,,"33,22,31,12,2,0,0,0,0","1,18,12,69,0","1,5,9,83,3",,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5,4,17,246,86,,1002,0,,0,3,4,Daventry,1,0,U1.609|10:46-U1.609|9:32-U1.609|9:55-U0.147|0:54,,"Daventry Running",,,fr645m,,253,3,13310898343,0,1094255,1228834,4664674,161408,,67377422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839010,92870cff-9fab-43ac-bbb3-84c430d02caa,1705678240,0,1706438941,,0,0,2.85,1016,1016,13,9,28,56,4,0,0.19,,,,273,147,179,,151,5,43.45,30.11,43.77,1,32.53,1872,,,3.8,2.5,,,,101,,,,31,84,10.11,10.67,10.73,4.2,12.6,361,356,,1,382,380,,,,,,,,,,,,,,"10,7,31,52,1,0,0,0,0","1,34,41,23,0","6,2,4,56,32",,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6,2,14,234,73,14,1022,0,,0,2,4,Harpole,1,0,U1.609|10:05-U1.237|6:50,,"South Northamptonshire Running",,,3600,,451,3,13573778274,0,1094255,1228830,4664726,161408,,67377423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839011,f28b8b3f-4daa-4fe0-837b-2ccf2d563cb4,1704527611,0,1706438942,,0,0,2.77,979,979,12,12,22,0,4,0,0.02,,,,258,165,178,,178,4,36.96,30.35,37.16,1,,1338,,,3.3,0.5,,100,,,,,,44,84,10.17,10.45,10.4,16.3,20,354,354,,1,365,365,,,,,,,,,,,,,,"14,22,49,14,0,0,0,0,0","1,6,12,81,0","0,0,6,92,2",,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,3,6,315,94,87,1016,0,,1,4,4,Kislingbury,1,0,U1.609|9:17-U1.158|7:02,,"South Northamptonshire Running",,,fr645m,,253,3,13380392329,0,1094255,1228830,4664614,161408,,67377424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839017,18eed34b-7ea0-4852-a0f7-1f5444c853e8,1705764199,0,1706438943,,0,0,3.38,1171,1171,17,16,53,50,4,0,0.12,,,,278,160,176,,162,8,39.75,31.52,40.01,1,33.73,4320,,,5,3.6,,,,170,,,,47,84,10.37,10.49,10.49,5.8,5.6,362,362,,1,369,369,,,,,,,,,,,,,,"13,9,48,23,5,2,0,0,0","1,15,22,61,0","0,0,12,75,12",,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,20,188,80,85,1019,0,,0,4,4,Kislingbury,1,0,U1.609|9:39-U1.609|9:04-U0.160|0:47,,"South Northamptonshire Running",,,3600,,451,3,13588357897,0,1094255,1228830,4664707,161408,,67377430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839021,1a8071df-1af4-4ee5-ba51-6f5a07674560,1706283781,0,1706438944,,0,0,1.58,540,540,5,9,22,22,4,0,0,,,,116,133,150,,148,14,52.32,29.96,52.36,1,35.91,990,,,2.7,,,,,65,,,,11,80,10.45,11.37,11.27,28.9,21.5,367,367,,1,403,403,,,,,,,,,,,,,,"26,0,7,33,25,10,0,0,0","5,52,43,0,0","0,19,2,23,55",,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,6,15,261,68,22,1032,0,,0,2,4,Kislingbury,1,0,U0.355|2:00-U1.015|5:00-U0.213|2:00,,"South Northamptonshire - Benchmark Run",,,3600,,451,3,13674729499,0,1094255,1228830,4664690,161408,,67377434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839023,053f5017-9a5c-4d30-bca3-62f1f0e0dca2,1706284402,0,1706438944,,0,0,1.28,444,444,5,0,12,7,4,0,0,,,,112,159,166,,166,2,40.07,28.77,40.46,1,35.57,1706,,,3.1,3.2,,,,64,,,,17,84,10.48,10.44,10.55,12.6,13.9,370,370,,1,372,372,,,,,,,,,,,,,,"7,10,57,27,0,0,0,0,0","0,9,19,72,0","0,0,2,84,14",,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,6,15,261,68,22,1032,0,,0,2,4,Upton,1,0,,,"Northampton Running",,,3600,,451,3,13674848629,0,1094255,1228830,4664713,161408,,67377436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839028,173a85ea-55aa-458b-9654-487742b4a5ad,1705996902,0,1706438947,,0,0,3.95,1468,1468,21,20,46,29,4,0,0.15,,,,362,157,175,,175,11,37.5,29.25,37.76,1,35.91,4320,,,5,2.8,,,,168,,,,52,84,9.69,9.76,9.79,3.1,1.9,334,334,,1,339,339,,,,,,,,,,,,,,"17,33,46,4,0,0,0,0,0","1,5,50,44,0","0,0,17,83,0",,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,5,15,188,96,98,1020,0,,1,6,4,Kislingbury,1,0,U1.609|10:25-U1.609|9:42-U0.731|4:21,,"South Northamptonshire Running",,,3600,,451,3,13625417426,0,1094255,1228830,4664722,161408,,67377440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839085,10398fa6-edc0-4b30-a570-8ce7fa0e5cc4,1695543359,120,1706438991,,0,0,3.07,920,920,,,,,0,,,,,,266,162,182,,178,2,46.65,37.13,46.65,1,,2592,,,4.2,2.3,,100,,,,,,39,85,,12.39,,17.4,20.9,435,435,,1,452,451,,,,,,,,,,,,,,"5,0,1,25,58,12,0,0,0","4,9,12,75,0","3,1,0,6,91",,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4,,,,,,,,,,1,,,1,1,U1.609|7:57-U1.467|7:23,,"Morning run
",,,fr645m,,253,3,12092255982,0,1094255,1228830,,161408,,67377492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839087,8585e384-206b-4959-9790-d64a82dfaaf7,1695813612,60,1706438992,,0,0,2.79,873,873,9,4,24,14,4,0,0.18,,,,230,159,178,,175,2,45.51,35.04,45.79,1,,1454,,,3.5,1.5,,100,,,,,,34,85,11.54,11.8,11.9,20.8,26.9,415,414,,1,434,434,,,,,,,,,,,,,,"1,3,14,57,20,0,5,0,0","1,21,7,71,0","1,0,0,36,63",,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,17,14,152,88,97,1014,3,,0,4,4,Kislingbury,1,0,U1.609|8:15-U1.178|6:18,,"South Northamptonshire Running",,,fr645m,,253,3,12116598789,0,1094255,1228830,4664614,161408,,67377495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839088,951fcb39-37bf-4f2f-8c94-6ebe7288d7b3,1695976786,60,1706438992,,0,0,2.74,937,937,13,13,24,16,4,0,0,,,,237,155,169,,166,3,42.37,31.53,42.62,1,,1338,,,3.3,0.3,,100,,,,,,33,86,10.51,10.53,10.52,8.8,7.7,369,369,,1,369,369,,,,,,,,,,,,,,"6,14,36,42,2,0,0,0,0","1,11,36,52,0","1,0,4,86,9",,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9,12,17,284,91,,1015,1,,0,2,4,Kislingbury,1,0,U1.609|9:09-U1.132|6:28,,"South Northamptonshire Running",,,fr645m,,253,3,12130622340,0,1094255,1228830,4664614,161408,,67377494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839089,358451ab-577a-4765-8dfc-d3cdf962d243,1702364825,0,1706438992,,0,0,2.74,1051,1051,9,9,17,0,4,0,0,,,,245,151,178,,144,21,38.19,27.51,38.35,1,,1280,,,3.1,1.8,,100,,,,,,35,83,9.35,9.43,9.43,20.1,20.3,320,320,,1,324,324,,,,,,,,,,,,,,"30,54,16,0,0,0,0,0,0","0,46,15,40,0","0,2,13,85,0",,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.2,8,13,196,98,,998,0,,1,4,4,Kislingbury,1,0,U1.609|10:18-U1.129|7:14,,"South Northamptonshire Running",,,fr645m,,253,3,13070056397,0,1094255,1228830,4664614,161408,,67377497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839090,81d77585-3674-4711-a4bb-044c546175cc,1696440580,60,1706438992,,0,0,2.51,653,653,13,13,5,4,4,0,0.16,,,,113,113,134,,129,29,,,,1,,0,,,0.9,0,,100,,,,,,7,,,16.05,,20.3,34.4,43,31,,1,59,54,,,,,,,,,,,,,,"43,39,16,3,0,0,0","12,88,0,0,0","98,2,0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,15,238,74,78,1023,0,,0,4,4,Kislingbury,1,0,,,"South Northamptonshire Cycling",,,fr645m,,253,3,12172139979,0,1094257,,4664677,161408,,67377498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839091,00e11edc-34bb-4301-9cbf-9623701d4400,1696145258,60,1706438992,,0,0,4.84,1665,1665,14,14,8,3,4,0,0,,,,492,164,177,,172,12,38.59,32.49,38.72,1,,2304,,,4.1,2,,100,,,,,,70,86,10.45,10.53,10.54,9.9,8.7,366,366,,1,371,371,,,,,,,,,,,,,,"8,8,44,36,3,0,0,0,0","1,6,13,81,0","1,1,3,81,13",,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8,17,16,209,94,98,1019,0,,1,4,4,Kislingbury,1,0,U1.609|9:05-U1.609|8:58-U1.609|9:39-U0.008|0:02,,"South Northamptonshire Running",,,fr645m,,253,3,12144279257,0,1094255,1228830,4664615,161408,,67377496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839092,8d07ac85-9ee6-4a9d-bf5b-3f8e83ddc1ef,1695712669,60,1706438992,,0,0,2.75,922,922,9,9,153,1,4,0,0.01,,,,233,154,170,,148,5,43.84,32.28,44.01,1,,1396,,,3.3,0.9,,100,,,,,,32,85,10.68,10.81,10.77,12.7,12.9,376,376,,1,379,379,,,,,,,,,,,,,,"6,6,34,47,7,0,0,0,0","4,11,23,62,0","1,0,3,80,15",,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.8,12,11,149,96,,1016,0,,1,6,4,Kislingbury,1,0,U1.609|9:00-U1.141|6:23,,"South Northamptonshire Running",,,fr645m,,253,3,12107604931,0,1094255,1228830,4664614,161408,,67377499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86839093,6fc23e79-1468-4ef9-809c-aea0c80ba2c1,1702629529,0,1706438993,,0,0,2.11,781,781,3,4,1,0,4,0,0.01,,,,199,162,181,,158,8,35.92,28.11,35.96,1,,1280,,,3.1,1,,100,,,,,,33,82,9.71,9.75,9.75,1.9,-1.4,335,335,,1,337,337,,,,,,,,,,,,,,"18,38,36,7,0,1,0,0,0","1,10,32,53,3","0,2,7,90,0",,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1,5,6,242,91,68,1035,0,,1,4,4,Kislingbury,1,0,U1.609|10:09-U0.504|2:52,,"South Northamptonshire Running",,,fr645m,,253,3,13106421329,0,1094255,1228830,4664742,161408,,67377500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
